date,ticker,S_recency,S_breadth,S_volume,S_events,pos,neg,total,smart_score,S_breadth_raw,S_volume_raw
2025-10-19,ONGC.NS,69.69355948839929,66.66666666666666,36.14709844115209,60.0,4,2,6,63.31,,
2025-10-19,PNB.NS,51.84218258515655,58.333333333333336,36.14709844115209,61.66666666666667,3,2,6,54.03,,
2025-10-19,RELIANCE.NS,48.15908798481205,51.51515151515152,81.7492568250068,38.18181818181819,17,16,33,49.7,,
2025-10-19,SAIL.NS,59.67260576893353,75.0,36.14709844115209,61.66666666666667,4,1,6,60.88,,
2025-10-19,SILVERBEES.NS,75.71547692873396,100.0,26.43856189774725,50.0,4,0,4,69.22,,
2025-10-19,SJVN.NS,35.26284285116196,0.0,0.0,25.0,0,1,1,22.12,,
2025-10-19,SPICEJET.NS,36.51820946181323,26.666666666666668,60.0,49.0,4,11,15,40.02,,
2025-10-19,TATAELXSI.NS,59.65989115270934,69.04761904761905,69.18863237274596,68.33333333333333,13,5,21,64.66,,
2025-10-19,TATAMOTORS.NS,72.49270997453037,91.26984126984128,100.0,52.53968253968255,56,4,63,74.01,,
2025-10-19,TATASTEEL.NS,72.30753299346652,54.16666666666666,54.008794362821845,61.25000000000001,6,5,12,64.09,,
2025-10-19,TATATECH.NS,65.33534666289718,80.0,31.699250014423125,74.0,4,1,5,67.07,,
2025-10-19,UPL.NS,85.76201611995697,100.0,20.0,50.0,3,0,3,73.09,,
2025-10-19,VEDL.NS,71.92906406828385,85.71428571428572,40.0,58.57142857142858,6,1,7,68.15,,
2025-10-19,YESBANK.NS,58.38424224336263,50.0,70.47123912114026,61.59090909090909,11,11,22,58.72,,
2025-10-20,ADANIENSOL.NS,57.41763670459376,37.5,43.59660366291932,71.25,3,5,8,55.51,,
2025-10-20,BANSALWIRE.NS,43.30706039071083,50.0,11.752654255174448,37.5,1,1,2,40.04,,
2025-10-20,BEL.NS,45.746959721977575,33.333333333333336,46.650542677427566,46.11111111111112,3,6,9,43.45,,
2025-10-20,BHEL.NS,81.03702962398529,100.0,0.0,85.0,1,0,1,77.72,,
2025-10-20,BLS.NS,42.16789549074371,41.66666666666667,92.71549752159092,49.270833333333336,15,23,48,48.9,,
2025-10-20,COALINDIA.NS,73.55199872003496,71.42857142857143,40.182590305140856,52.142857142857146,5,2,7,64.44,,
2025-10-20,DELTACORP.NS,52.95326159335673,100.0,0.0,85.0,1,0,1,65.08,,
2025-10-20,EASEMYTRIP.NS,42.15523588647842,50.0,11.752654255174448,50.0,1,1,2,42.65,,
2025-10-20,HCLTECH.NS,72.11462110333783,67.74193548387098,80.36518061028173,72.90322580645162,21,10,31,72.26,,
2025-10-20,HDFCBANK.NS,61.61128630981746,69.23076923076923,56.40339633708068,74.23076923076923,9,4,13,65.77,,
2025-10-20,IEX.NS,65.14294912610843,88.46153846153845,56.40339633708068,36.53846153846154,10,0,13,61.78,,
2025-10-20,INDUSINDBK.NS,62.89924154917862,87.5,43.59660366291932,58.75,7,1,8,64.85,,
2025-10-20,INFY.NS,68.4302707119848,81.08108108108108,85.34636545931967,68.78378378378378,29,6,37,72.74,,
2025-10-20,IOB.NS,26.89148111246856,25.0,43.59660366291932,22.500000000000004,2,6,8,27.09,,
2025-10-20,IRFC.NS,70.19058757538117,62.5,62.03112721615428,71.875,9,5,16,68.26,,
2025-10-20,ITC.NS,85.94593581502178,100.0,26.559247524857128,50.0,4,0,4,73.83,,
2025-10-20,JIOFIN.NS,60.45864526305316,73.33333333333334,60.273885457711295,66.33333333333333,11,4,15,64.48,,
2025-10-20,MMTC.NS,54.53330144286156,100.0,0.0,50.0,1,0,1,57.04,,
2025-10-20,NATCOPHARM.NS,58.3112584577363,40.0,49.41316655760598,59.0,4,6,10,53.93,,
2025-10-20,NBCC.NS,59.65163915566516,50.0,31.84394940774487,62.0,2,2,5,55.53,,
2025-10-20,NESTLEIND.NS,44.08937063163501,44.285714285714285,83.77919396806018,25.000000000000007,15,19,35,43.33,,
2025-10-20,NHPC.NS,60.84041466887792,66.66666666666666,20.09129515257043,55.00000000000001,2,1,3,56.47,,
2025-10-20,NMDC.NS,50.68187630605743,66.66666666666666,20.09129515257043,50.0,2,1,3,50.65,,
2025-10-20,ONGC.NS,69.64242613948,60.0,31.84394940774487,62.0,3,2,5,62.02,,
2025-10-20,PNB.NS,51.84218258515655,58.333333333333336,36.312101184510254,61.66666666666667,3,2,6,54.04,,
2025-10-20,RELIANCE.NS,49.40155978318608,50.0,82.9626438619378,37.5,17,17,34,49.9,,
2025-10-20,SAIL.NS,59.67260576893353,75.0,36.312101184510254,61.66666666666667,4,1,6,60.9,,
2025-10-20,SILVERBEES.NS,78.48145511439267,100.0,11.752654255174448,50.0,2,0,2,68.99,,
2025-10-20,SJVN.NS,35.26284285116196,0.0,0.0,25.0,0,1,1,22.12,,
2025-10-20,SPICEJET.NS,24.47804429075081,0.0,40.182590305140856,50.0,0,7,7,27.53,,
2025-10-20,TATAELXSI.NS,59.59975034024637,70.0,60.273885457711295,64.0,10,4,15,62.85,,
2025-10-20,TATAMOTORS.NS,72.48561063191549,91.12903225806453,100.0,52.58064516129032,55,4,62,73.99,,
2025-10-20,TATASTEEL.NS,74.83346500288141,100.0,31.84394940774487,63.0,5,0,5,72.61,,
2025-10-20,TATATECH.NS,65.33534666289718,80.0,31.84394940774487,74.0,4,1,5,67.09,,
2025-10-20,UPL.NS,85.76201611995697,100.0,11.752654255174448,50.0,2,0,2,72.27,,
2025-10-20,VEDL.NS,71.4221450237079,75.0,26.559247524857128,50.0,3,1,4,62.3,,
2025-10-20,YESBANK.NS,60.83466752701854,54.54545454545454,70.79292324750985,63.18181818181819,12,10,22,61.16,,
2025-10-21,ADANIENSOL.NS,57.55221860884268,42.85714285714286,40.75900941810124,69.28571428571428,3,4,7,55.87,,
2025-10-21,BANSALWIRE.NS,43.30706039071083,50.0,11.921246038064831,37.5,1,1,2,40.06,,
2025-10-21,BEL.NS,60.28056061578202,40.0,50.12199825360679,53.5,4,6,10,53.51,,
2025-10-21,BHEL.NS,81.03702962398529,100.0,0.0,85.0,1,0,1,77.72,,
2025-10-21,BLS.NS,42.16789549074371,41.66666666666667,94.04550099904812,49.270833333333336,15,23,48,49.03,,
2025-10-21,COALINDIA.NS,73.55199872003496,71.42857142857143,40.75900941810124,52.142857142857146,5,2,7,64.5,,
2025-10-21,DELTACORP.NS,52.95326159335673,100.0,0.0,85.0,1,0,1,65.08,,
2025-10-21,EASEMYTRIP.NS,42.15523588647842,50.0,11.921246038064831,50.0,1,1,2,42.66,,
2025-10-21,HCLTECH.NS,72.29710943083118,70.0,80.58456232803991,72.5,21,9,30,72.72,,
2025-10-21,HDFCBANK.NS,65.90393012562829,75.0,74.25998437861725,73.33333333333333,18,6,24,70.42,,
2025-10-21,IEX.NS,69.36825624161386,89.28571428571428,59.24099058189877,40.0,11,0,14,65.0,,
2025-10-21,INDUSINDBK.NS,69.83938172738513,86.36363636363636,52.68025545616607,59.54545454545455,9,1,11,68.85,,
2025-10-21,INFY.NS,68.17919666854641,81.57894736842105,87.33437469947917,68.28947368421052,30,6,38,72.8,,
2025-10-21,IOB.NS,26.462742523567563,14.285714285714285,40.75900941810124,14.999999999999996,1,6,7,22.59,,
2025-10-21,IRFC.NS,70.19058757538119,62.5,62.9209635122801,71.875,9,5,16,68.35,,
2025-10-21,ITC.NS,83.31720129399372,100.0,32.300750747115444,56.99999999999999,5,0,5,74.97,,
2025-10-21,JIOFIN.NS,67.70012774130365,75.0,62.9209635122801,65.3125,12,4,16,68.09,,
2025-10-21,MMTC.NS,55.93617542925293,100.0,11.921246038064831,50.0,2,0,2,58.86,,
2025-10-21,NATCOPHARM.NS,61.97944348183394,100.0,26.94023983478332,65.0,4,0,4,66.83,,
2025-10-21,NBCC.NS,59.19418229378189,37.5,26.94023983478332,65.0,1,2,4,53.08,,
2025-10-21,NESTLEIND.NS,49.24357169163524,45.83333333333333,85.78657468736417,25.694444444444454,16,19,36,46.33,,
2025-10-21,NHPC.NS,60.84041466887792,66.66666666666666,20.37950470905061,55.00000000000001,2,1,3,56.5,,
2025-10-21,NMDC.NS,46.900499783742994,33.333333333333336,20.37950470905061,58.333333333333336,1,2,3,44.39,,
2025-10-21,ONGC.NS,69.64242613948,60.0,32.300750747115444,62.0,3,2,5,62.07,,
2025-10-21,PNB.NS,53.07302437442194,57.14285714285714,40.75900941810124,64.99999999999999,3,2,7,55.64,,
2025-10-21,RELIANCE.NS,59.61283914281228,53.48837209302325,90.88100767170802,66.3953488372093,23,20,43,63.21,,
2025-10-21,SAIL.NS,60.12703658986014,100.0,20.37950470905061,73.33333333333333,3,0,3,67.43,,
2025-10-21,SILVERBEES.NS,70.04129497233602,100.0,20.37950470905061,50.0,3,0,3,66.06,,
2025-10-21,SJVN.NS,35.26284285116196,0.0,0.0,25.0,0,1,1,22.12,,
2025-10-21,SPICEJET.NS,26.477509308815005,0.0,0.0,50.0,0,1,1,24.41,,
2025-10-21,TATAELXSI.NS,59.63179076667797,50.0,20.37950470905061,50.0,1,1,3,51.37,,
2025-10-21,TATAMOTORS.NS,75.22135561248349,90.67796610169492,100.0,52.71186440677966,52,4,59,75.16,,
2025-10-21,TATASTEEL.NS,75.02079156096244,100.0,26.94023983478332,66.25,4,0,4,73.02,,
2025-10-21,TATATECH.NS,65.33534666289718,80.0,32.300750747115444,74.0,4,1,5,67.13,,
2025-10-21,UPL.NS,85.76201611995697,100.0,11.921246038064831,50.0,2,0,2,72.29,,
2025-10-21,VEDL.NS,52.329879398667664,33.333333333333336,20.37950470905061,50.0,1,2,3,44.75,,
2025-10-21,YESBANK.NS,65.69373823034108,85.71428571428572,59.24099058189877,70.71428571428572,12,2,14,70.31,,
2025-10-22,ADANIENSOL.NS,57.55221860884268,42.85714285714286,40.96142150431001,69.28571428571428,3,4,7,55.89,,
2025-10-22,BANSALWIRE.NS,43.30706039071083,50.0,11.980447778127273,37.5,1,1,2,40.06,,
2025-10-22,BEL.NS,60.28056061578203,40.0,50.3709075960149,53.5,4,6,10,53.54,,
2025-10-22,BHEL.NS,81.03702962398529,100.0,0.0,85.0,1,0,1,77.72,,
2025-10-22,BLS.NS,42.117251073177655,43.333333333333336,92.64576399145622,48.66666666666667,15,21,45,49.05,,
2025-10-22,COALINDIA.NS,73.55199872003496,71.42857142857143,40.96142150431001,52.142857142857146,5,2,7,64.52,,
2025-10-22,DELTACORP.NS,52.95326159335673,100.0,0.0,85.0,1,0,1,65.08,,
2025-10-22,EASEMYTRIP.NS,42.15523588647842,50.0,11.980447778127273,50.0,1,1,2,42.67,,
2025-10-22,HCLTECH.NS,72.61835032783691,72.41379310344827,80.01589622897268,72.06896551724138,21,8,29,73.18,,
2025-10-22,HDFCBANK.NS,68.25118835188883,76.92307692307692,76.90276483869182,71.53846153846153,20,6,26,71.67,,
2025-10-22,IEX.NS,73.9325140266114,90.0,61.44213225646503,40.66666666666666,12,0,15,67.58,,
2025-10-22,INDUSINDBK.NS,74.03258301834117,87.5,55.30692477087871,58.75,10,1,12,71.03,,
2025-10-22,INFY.NS,68.15442085404315,81.08108108108108,87.00057469895914,67.83783783783784,29,6,37,72.55,,
2025-10-22,IOB.NS,25.839493269523,0.0,37.01591338514545,14.999999999999996,0,6,6,19.08,,
2025-10-22,IRFC.NS,70.19058757538119,62.5,63.23343340967489,71.875,9,5,16,68.38,,
2025-10-22,ITC.NS,67.71285831277487,83.33333333333333,37.01591338514545,55.833333333333336,5,1,6,64.8,,
2025-10-22,JIOFIN.NS,67.70012774130365,75.0,63.23343340967489,65.3125,12,4,16,68.12,,
2025-10-22,MMTC.NS,55.93617542925293,100.0,11.980447778127273,50.0,2,0,2,58.87,,
2025-10-22,NATCOPHARM.NS,61.87834761754423,100.0,20.48071075215501,60.0,3,0,3,64.89,,
2025-10-22,NBCC.NS,59.19418229378189,37.5,27.07402694653539,65.0,1,2,4,53.09,,
2025-10-22,NESTLEIND.NS,49.24357169163524,45.83333333333333,86.21259680613193,25.694444444444454,16,19,36,46.37,,
2025-10-22,NHPC.NS,60.84041466887792,66.66666666666666,20.48071075215501,55.00000000000001,2,1,3,56.51,,
2025-10-22,NMDC.NS,46.900499783742994,33.333333333333336,20.48071075215501,58.333333333333336,1,2,3,44.4,,
2025-10-22,ONGC.NS,69.64242613948,60.0,32.46115853028228,62.0,3,2,5,62.09,,
2025-10-22,PNB.NS,49.82057643977729,55.55555555555556,47.55473769869041,31.11111111111111,4,3,9,46.06,,
2025-10-22,RELIANCE.NS,59.6131811216765,52.38095238095239,90.65304815351202,66.42857142857143,22,20,42,62.97,,
2025-10-22,SAIL.NS,60.12703658986014,100.0,20.48071075215501,73.33333333333333,3,0,3,67.44,,
2025-10-22,SILVERBEES.NS,60.09996185601505,100.0,27.07402694653539,50.0,4,0,4,62.25,,
2025-10-22,SJVN.NS,35.26284285116196,0.0,0.0,25.0,0,1,1,22.12,,
2025-10-22,TATAELXSI.NS,61.7196817560196,50.0,11.980447778127273,50.0,1,1,2,51.47,,
2025-10-22,TATAMOTORS.NS,75.22554949599187,90.51724137931036,100.0,52.75862068965517,51,4,58,75.14,,
2025-10-22,TATASTEEL.NS,75.02079156096244,100.0,27.07402694653539,66.25,4,0,4,73.03,,
2025-10-22,TATATECH.NS,65.33534666289718,80.0,32.46115853028228,74.0,4,1,5,67.15,,
2025-10-22,UPL.NS,85.76201611995697,100.0,11.980447778127273,50.0,2,0,2,72.29,,
2025-10-22,VEDL.NS,52.329879398667664,33.333333333333336,20.48071075215501,50.0,1,2,3,44.76,,
2025-10-22,YESBANK.NS,56.27773472246383,80.0,61.44213225646503,69.33333333333334,12,3,15,64.8,,
2025-10-23,ADANIENSOL.NS,57.55221860884268,42.85714285714286,40.56188482732156,69.28571428571428,3,4,7,55.85,,
2025-10-23,BANSALWIRE.NS,43.30706039071083,50.0,11.863590791276778,37.5,1,1,2,40.05,,
2025-10-23,BEL.NS,69.29977893831423,45.45454545454545,52.42547561859835,55.45454545454545,5,6,11,59.38,,
2025-10-23,BHEL.NS,81.03702962398529,100.0,0.0,85.0,1,0,1,77.72,,
2025-10-23,BLS.NS,41.92399400674326,41.66666666666667,89.76882059772963,47.97619047619048,13,20,42,48.17,,
2025-10-23,COALINDIA.NS,73.55199872003496,71.42857142857143,40.56188482732156,52.142857142857146,5,2,7,64.48,,
2025-10-23,DELTACORP.NS,52.95326159335673,100.0,0.0,85.0,1,0,1,65.08,,
2025-10-23,EASEMYTRIP.NS,42.15523588647842,50.0,11.863590791276778,50.0,1,1,2,42.66,,
2025-10-23,HCLTECH.NS,49.83358052928211,70.0,80.19482766326617,28.666666666666675,21,9,30,51.61,,
2025-10-23,HDFCBANK.NS,64.78344605352436,74.07407407407408,77.21674592261822,70.74074074074073,20,7,27,69.37,,
2025-10-23,IEX.NS,73.9325140266114,90.0,60.84282724098236,40.66666666666666,12,0,15,67.52,,
2025-10-23,INDUSINDBK.NS,74.00817168990622,86.36363636363636,52.42547561859835,59.54545454545455,9,1,11,70.71,,
2025-10-23,INFY.NS,73.68173645193463,81.57894736842105,86.91199562011941,66.44736842105263,30,6,38,74.78,,
2025-10-23,IOB.NS,25.83949326952299,0.0,36.654861095296646,14.999999999999996,0,6,6,19.04,,
2025-10-23,IRFC.NS,49.701562449071474,58.82352941176471,64.28906640987512,29.41176470588236,9,6,17,47.91,,
2025-10-23,ITC.NS,67.71285831277487,83.33333333333333,36.654861095296646,55.833333333333336,5,1,6,64.76,,
2025-10-23,JIOFIN.NS,67.70012774130363,75.0,62.61665608771565,65.3125,12,4,16,68.05,,
2025-10-23,MMTC.NS,55.93617542925293,100.0,11.863590791276778,50.0,2,0,2,58.86,,
2025-10-23,NATCOPHARM.NS,61.87834761754424,100.0,20.280942413660785,60.0,3,0,3,64.87,,
2025-10-23,NBCC.NS,59.19418229378189,37.5,26.8099475674109,65.0,1,2,4,53.07,,
2025-10-23,NESTLEIND.NS,49.186023080213694,45.94594594594594,86.1519732775546,26.35135135135136,16,19,37,46.53,,
2025-10-23,NHPC.NS,60.84041466887792,66.66666666666666,20.280942413660785,55.00000000000001,2,1,3,56.49,,
2025-10-23,NMDC.NS,74.57744959696544,50.0,26.8099475674109,43.75,2,2,4,57.18,,
2025-10-23,ONGC.NS,71.75720565207304,66.66666666666666,20.280942413660785,70.0,2,1,3,65.15,,
2025-10-23,PNB.NS,49.80868893197339,50.0,44.00812399621434,28.750000000000004,3,3,8,44.0,,
2025-10-23,RELIANCE.NS,59.6131811216765,52.38095238095239,89.76882059772963,66.42857142857143,22,20,42,62.89,,
2025-10-23,SAIL.NS,60.12703658986014,100.0,20.280942413660785,73.33333333333333,3,0,3,67.42,,
2025-10-23,SILVERBEES.NS,68.82664793975792,100.0,26.8099475674109,50.0,4,0,4,66.15,,
2025-10-23,SJVN.NS,35.26284285116196,0.0,0.0,25.0,0,1,1,22.12,,
2025-10-23,TATAELXSI.NS,61.7196817560196,50.0,11.863590791276778,50.0,1,1,2,51.46,,
2025-10-23,TATAMOTORS.NS,79.66100331496297,90.83333333333331,100.0,52.66666666666666,53,4,60,77.18,,
2025-10-23,TATASTEEL.NS,75.02079156096244,100.0,26.8099475674109,66.25,4,0,4,73.0,,
2025-10-23,TATATECH.NS,65.33534666289718,80.0,32.14453320493756,74.0,4,1,5,67.12,,
2025-10-23,UPL.NS,85.76201611995697,100.0,11.863590791276778,50.0,2,0,2,72.28,,
2025-10-23,VEDL.NS,52.54866774425507,50.0,11.863590791276778,50.0,1,1,2,47.33,,
2025-10-23,YESBANK.NS,56.27773472246383,80.0,60.84282724098236,69.33333333333334,12,3,15,64.74,,
2025-10-24,ADANIENSOL.NS,57.97917264154096,50.0,26.8099475674109,57.49999999999999,2,2,4,53.15,,
2025-10-24,BANSALWIRE.NS,43.30706039071083,50.0,11.863590791276778,37.5,1,1,2,40.05,,
2025-10-24,BEL.NS,75.13684572157212,54.54545454545454,52.42547561859835,52.27272727272727,6,5,11,63.03,,
2025-10-24,BHEL.NS,81.03702962398529,100.0,0.0,85.0,1,0,1,77.72,,
2025-10-24,BLS.NS,28.39138369429792,23.52941176470588,64.28906640987512,32.35294117647059,4,13,17,32.0,,
2025-10-24,COALINDIA.NS,74.81958855225881,83.33333333333333,36.654861095296646,52.5,5,1,6,67.13,,
2025-10-24,DELTACORP.NS,52.95326159335673,100.0,0.0,85.0,1,0,1,65.08,,
2025-10-24,EASEMYTRIP.NS,42.15523588647842,50.0,11.863590791276778,50.0,1,1,2,42.66,,
2025-10-24,HCLTECH.NS,42.21319655083409,62.5,73.90083754848258,37.91666666666667,15,9,24,48.37,,
2025-10-24,HDFCBANK.NS,66.52761056242636,74.07407407407408,77.21674592261822,70.74074074074073,20,7,27,70.16,,
2025-10-24,IEX.NS,73.93251402661139,90.0,60.84282724098236,40.66666666666666,12,0,15,67.52,,
2025-10-24,INDUSINDBK.NS,73.9298214552398,85.0,49.87959102791956,60.5,8,1,10,70.38,,
2025-10-24,INFY.NS,72.25761866675823,83.33333333333333,95.32934724250345,62.94117647058823,41,7,51,74.45,,
2025-10-24,IOB.NS,25.83949326952299,0.0,36.654861095296646,14.999999999999996,0,6,6,19.04,,
2025-10-24,IRFC.NS,69.88028725795903,63.1578947368421,67.37183239473246,70.26315789473684,11,6,19,68.38,,
2025-10-24,ITC.NS,67.55504524623124,80.0,32.14453320493756,56.99999999999999,4,1,5,63.86,,
2025-10-24,JIOFIN.NS,42.597119338995626,68.75,62.61665608771565,32.5,11,5,16,47.31,,
2025-10-24,MMTC.NS,55.93617542925293,100.0,11.863590791276778,50.0,2,0,2,58.86,,
2025-10-24,NATCOPHARM.NS,61.87834761754424,100.0,20.280942413660785,60.0,3,0,3,64.87,,
2025-10-24,NBCC.NS,59.19418229378189,37.5,26.8099475674109,65.0,1,2,4,53.07,,
2025-10-24,NESTLEIND.NS,49.03205709476637,44.44444444444444,85.37168130131131,25.694444444444454,15,19,36,45.91,,
2025-10-24,NHPC.NS,60.84041466887792,66.66666666666666,20.280942413660785,55.00000000000001,2,1,3,56.49,,
2025-10-24,NMDC.NS,74.57744959696544,50.0,26.8099475674109,43.75,2,2,4,57.18,,
2025-10-24,ONGC.NS,37.65464375446762,50.0,32.14453320493756,34.0,2,2,5,38.66,,
2025-10-24,PNB.NS,49.79966700784942,50.0,36.654861095296646,27.500000000000004,2,2,6,42.95,,
2025-10-24,RELIANCE.NS,52.14711420417287,48.68421052631579,86.91199562011941,67.63157894736842,18,19,38,58.8,,
2025-10-24,SAIL.NS,60.12703658986014,100.0,20.280942413660785,73.33333333333333,3,0,3,67.42,,
2025-10-24,SILVERBEES.NS,75.84802925808206,100.0,32.14453320493756,50.0,5,0,5,69.85,,
2025-10-24,SJVN.NS,35.26284285116196,0.0,0.0,25.0,0,1,1,22.12,,
2025-10-24,TATAMOTORS.NS,76.60613933847984,90.0,100.0,52.66666666666666,52,4,60,75.64,,
2025-10-24,TATASTEEL.NS,56.1877786341425,71.42857142857143,40.56188482732156,59.285714285714285,5,2,7,58.45,,
2025-10-24,TATATECH.NS,64.89324015299479,66.66666666666666,20.280942413660785,84.99999999999999,2,1,3,65.81,,
2025-10-24,UPL.NS,85.76201611995697,100.0,20.280942413660785,50.0,3,0,3,73.12,,
2025-10-24,VEDL.NS,52.54866774425507,50.0,11.863590791276778,50.0,1,1,2,47.33,,
2025-10-24,YESBANK.NS,47.0481740291956,73.33333333333334,60.84282724098236,30.666666666666664,11,4,15,49.59,,
2025-10-25,ADANIENSOL.NS,57.97917264154096,50.0,27.64753488736953,57.49999999999999,2,2,4,53.23,,
2025-10-25,BEL.NS,75.98760389918277,63.63636363636363,54.06333460771157,52.27272727272727,7,4,11,65.4,,
2025-10-25,BLS.NS,28.10968592296836,18.75,64.57290449235755,31.25,3,13,16,30.67,,
2025-10-25,COALINDIA.NS,74.52978679666477,80.0,33.148781846258004,50.0,4,1,5,65.35,,
2025-10-25,DELTACORP.NS,52.95326159335673,100.0,0.0,85.0,1,0,1,65.08,,
2025-10-25,EASEMYTRIP.NS,34.70350123929977,0.0,0.0,50.0,0,1,1,28.12,,
2025-10-25,GOLDBEES.NS,64.5661284983158,100.0,0.0,50.0,1,0,1,61.55,,
2025-10-25,HCLTECH.NS,49.06888430520764,64.28571428571428,60.796316733627535,45.0,9,5,14,52.27,,
2025-10-25,HDFCBANK.NS,63.29129074818223,71.42857142857143,80.68794707528075,71.07142857142857,20,8,28,68.6,,
2025-10-25,IEX.NS,78.4509021143107,90.0,62.74365828436069,43.0,12,0,15,70.33,,
2025-10-25,INDUSINDBK.NS,81.44154210078143,87.5,56.47848896418666,56.66666666666666,10,1,12,73.96,,
2025-10-25,INFY.NS,73.31231990776475,85.18518518518519,100.0,62.22222222222222,44,6,54,75.58,,
2025-10-25,IOB.NS,25.839493269523,0.0,37.80001987604656,14.999999999999996,0,6,6,19.16,,
2025-10-25,IRFC.NS,69.82371265488393,61.11111111111112,67.92895134529255,69.44444444444444,10,6,18,67.8,,
2025-10-25,ITC.NS,56.557372631470734,71.42857142857143,41.82910552290712,60.0,5,2,7,58.92,,
2025-10-25,JIOFIN.NS,42.23147642755155,66.66666666666666,62.74365828436069,31.333333333333336,10,5,15,46.45,,
2025-10-25,MMTC.NS,55.93617542925293,100.0,12.234229084804443,50.0,2,0,2,58.89,,
2025-10-25,NATCOPHARM.NS,77.02520828594173,100.0,12.234229084804443,72.5,2,0,2,74.01,,
2025-10-25,NBCC.NS,73.10604296413219,62.5,27.64753488736953,72.5,2,1,4,66.29,,
2025-10-25,NESTLEIND.NS,44.001853429343086,38.88888888888889,88.03883451232495,26.66666666666667,13,21,36,43.05,,
2025-10-25,NHPC.NS,60.84041466887792,66.66666666666666,20.914552761453564,55.00000000000001,2,1,3,56.55,,
2025-10-25,NMDC.NS,74.3327660741276,33.333333333333336,20.914552761453564,41.66666666666667,1,2,3,52.62,,
2025-10-25,ONGC.NS,56.18412479430855,50.0,33.148781846258004,65.99999999999999,2,2,5,55.1,,
2025-10-25,PNB.NS,49.79966700784942,50.0,37.80001987604656,27.500000000000004,2,2,6,43.06,,
2025-10-25,RELIANCE.NS,58.45882665196531,53.84615384615385,90.39119317173022,67.94871794871794,20,17,39,63.1,,
2025-10-25,SAIL.NS,81.33778523485512,100.0,20.914552761453564,84.99999999999999,3,0,3,79.94,,
2025-10-25,SILVERBEES.NS,75.82895102350314,100.0,27.64753488736953,50.0,4,0,4,69.39,,
2025-10-25,SJVN.NS,35.26284285116196,0.0,0.0,25.0,0,1,1,22.12,,
2025-10-25,TATAMOTORS.NS,78.16657867051578,93.05555555555556,88.03883451232495,53.888888888888886,33,2,36,76.06,,
2025-10-25,TATASTEEL.NS,64.46303565769021,75.0,45.38301093106245,58.12500000000001,6,2,8,63.08,,
2025-10-25,TATATECH.NS,64.89324015299479,66.66666666666666,20.914552761453564,84.99999999999999,2,1,3,65.88,,
2025-10-25,UPL.NS,79.55002365321576,100.0,20.914552761453564,53.333333333333336,3,0,3,71.22,,
2025-10-25,VEDL.NS,52.54866774425506,50.0,12.234229084804443,50.0,1,1,2,47.37,,
2025-10-25,YESBANK.NS,62.34346364233206,75.0,64.57290449235755,68.125,12,4,16,66.54,,
2025-10-26,ADANIENSOL.NS,57.97917264154096,50.0,28.29211807865044,57.49999999999999,2,2,4,53.29,,
2025-10-26,BEL.NS,76.5916343874425,77.77777777777779,49.69427920078103,52.77777777777778,7,2,9,68.19,,
2025-10-26,BLS.NS,28.109685922968364,18.75,66.07837718703082,31.25,3,13,16,30.82,,
2025-10-26,COALINDIA.NS,81.86479727610805,80.0,33.92162281296918,55.00000000000001,4,1,5,69.98,,
2025-10-26,EASEMYTRIP.NS,34.70350123929977,0.0,0.0,50.0,0,1,1,28.12,,
2025-10-26,GOLDBEES.NS,64.2521143331569,100.0,12.519461690838613,50.0,2,0,2,62.67,,
2025-10-26,HCLTECH.NS,48.92070760540057,58.333333333333336,57.795245948256536,44.16666666666666,7,5,12,50.5,,
2025-10-26,HDFCBANK.NS,63.25283033072646,70.37037037037037,81.48562349101374,70.55555555555554,19,8,27,68.33,,
2025-10-26,IEX.NS,80.56593250500451,90.90909090909092,55.32378393509976,44.09090909090909,9,0,11,70.99,,
2025-10-26,INDUSINDBK.NS,81.41622940166198,86.36363636363636,55.32378393509976,57.27272727272727,9,1,11,73.76,,
2025-10-26,INFY.NS,73.28780571153352,84.00000000000001,100.0,62.5,40,6,50,75.4,,
2025-10-26,IOB.NS,77.99631682553292,14.285714285714285,42.80432224426114,80.0,1,6,7,62.24,,
2025-10-26,IRFC.NS,70.79902281669304,68.75,46.441084503807794,58.75,5,2,8,64.94,,
2025-10-26,ITC.NS,56.557372631470734,71.42857142857143,42.80432224426114,60.0,5,2,7,59.02,,
2025-10-26,JIOFIN.NS,41.638288432455326,64.28571428571428,62.21374089161963,30.000000000000004,9,5,14,45.32,,
2025-10-26,MMTC.NS,55.93617542925293,100.0,12.519461690838613,50.0,2,0,2,58.92,,
2025-10-26,NATCOPHARM.NS,77.02520828594173,100.0,12.519461690838613,72.5,2,0,2,74.04,,
2025-10-26,NBCC.NS,73.53556241091763,83.33333333333333,21.40216112213057,80.0,2,0,3,71.9,,
2025-10-26,NESTLEIND.NS,43.72201543498196,35.29411764705882,88.37558044753361,26.32352941176472,11,21,34,42.15,,
2025-10-26,NHPC.NS,60.84041466887792,66.66666666666666,21.40216112213057,55.00000000000001,2,1,3,56.6,,
2025-10-26,NMDC.NS,74.3327660741276,33.333333333333336,21.40216112213057,41.66666666666667,1,2,3,52.67,,
2025-10-26,ONGC.NS,63.33581023385062,75.0,38.68130124675259,66.66666666666666,4,1,6,64.04,,
2025-10-26,PNB.NS,49.79966700784942,50.0,38.68130124675259,27.500000000000004,2,2,6,43.15,,
